Marine Recreational Information Program Query Results

Your Query Parameters:

·Query: MRIP CATCH TIME SERIES

·Year: 1981 - 2024

·Summary:ANNUAL

·Fishing Year: CALENDAR YEAR (JANUARY 1 - DECEMBER 31)

·Geographic Area: NORTH AND MID-ATLANTIC

·Species: WINTER FLOUNDER                                                                                                                                                                                         

·Fishing Mode: ALL MODES COMBINED

·Fishing Area: ALL AREAS COMBINED

·Type of Catch: ALL CATCH TYPES (TYPE A, B1, and B2)

Information:

·NUMBERS OF FISH

MRIP does not support the use of estimates with a percent standard error above 50 and in those instances, recommends considering higher levels of aggregation (e.g., across states, geographic regions, or fishing modes).

Results from 1981-2017 contain estimates resulting from the full application of both the Access Point Angler Intercept Survey (APAIS) and Fishing Effort Survey (FES) calibration.

As of 2018 wave 1, all estimates of shore and private/rental boat fishing effort are now based on the FES.

MRIP estimates for Louisiana are not available after 2013. State produced estimates are available through the MRIP National Query. For more information on state run surveys and estimates, please click <a href='http://www.wlf.louisiana.gov/lacreel' target='_blank'>here</a>.

Estimates for Hawaii (prior to 2023) and Puerto Rico (prior to 2014) are based on Marine Recreational Fisheries Statistics Survey methodology and have not been calibrated.

Beginning in 2023, estimates for Hawaii are produced using certified MRIP survey designs and weighted estimation methods.

As part of the government's guidelines for statistical programs, the Office of Management and Budget requires federal agencies to establish their own criteria for statistical precision (Standard 4.1.5 in OMB Standards and Guidelines for Statistical Surveys)

Upper and lower confidence limits are calculated using a standard 95% confidence interval. The lower 95% confidence interval is truncated at 0 to match graph output.

<a href='https://www.fisheries.noaa.gov/recreational-fishing-data/recreational-fishing-data-glossary#percent-standard-error-(pse)' target='_blank'><b>PSE</b></a>, or percent standard error, is automatically included in all outputs. The higher an estimate's Percent Standard Error, or PSE, the larger the margin of error around the estimate, which means there is more uncertainty in the estimate.

Estimates with a percent standard error exceeding 50 are not statistically different from zero using a standard 95% confidence interval.  Note this significance comparison is not suggesting these estimates all equal zero, but is rather intended to illustrate their high uncertainty.

"Estimate Status","Year","Fishing Year","Common Name","Cumulative Through","PSE Observed Harvest (A)","Does Observed Harvest (A) Meet MRIP Standard","Is Observed Harvest (A) Significantly Different From 0","Observed Harvest (A)","Observed Harvest (A) Lower 95% Confidence Limit","Observed Harvest (A) Upper 95% Confidence Limit","PSE Reported Harvest (B1)","Does Reported Harvest (B1) Meet MRIP Standard","Is Reported Harvest (B1) Significantly Different From 0","Reported Harvest (B1)","Reported Harvest (B1) Lower 95% Confidence Limit","Reported Harvest (B1) Upper 95% Confidence Limit","PSE Released Alive (B2)","Does Released Alive (B2) Meet MRIP Standard","Is Released Alive (B2) Significantly Different From 0","Released Alive (B2)","Released Alive (B2) Lower 95% Confidence Limit","Released Alive (B2) Upper 95% Confidence Limit","** Contribution of Imputed Data to Observed Harvest Rate","** Contribution of Imputed Data to Reported Harvest Rate","** Contribution of Imputed Data to Released Alive Rate"
"FINAL",1981,"CALENDAR YEAR (JAN 1 - DEC 31)","WINTER FLOUNDER","ANNUAL",13.4,"YES","YES",27521439,20293208,34749670,16.5,"YES","YES",8091316,5474585,10708048,12.9,"YES","YES",12067124,9016072,15118175,"0%","0%","0%"
"FINAL",1982,"CALENDAR YEAR (JAN 1 - DEC 31)","WINTER FLOUNDER","ANNUAL",12.4,"YES","YES",23983934,18154878,29812989,16.1,"YES","YES",4423713,3027766,5819660,10.6,"YES","YES",6738578,5338571,8138585,"0%","0%","0%"
"FINAL",1983,"CALENDAR YEAR (JAN 1 - DEC 31)","WINTER FLOUNDER","ANNUAL",12.9,"YES","YES",14461790,10805271,18118309,31.2,"CAUTION","YES",6515544,2531159,10499929,11.4,"YES","YES",5882481,4568099,7196862,"0%","0%","0%"
"FINAL",1984,"CALENDAR YEAR (JAN 1 - DEC 31)","WINTER FLOUNDER","ANNUAL",10.5,"YES","YES",27945508,22194323,33696694,19.6,"YES","YES",4290394,2642196,5938592,10.5,"YES","YES",11457602,9099628,13815577,"0%","0%","0%"
"FINAL",1985,"CALENDAR YEAR (JAN 1 - DEC 31)","WINTER FLOUNDER","ANNUAL",8.2,"YES","YES",27213470,22839721,31587219,14.5,"YES","YES",6751952,4833047,8670857,8.9,"YES","YES",10569208,8725515,12412901,"0%","0%","0%"
"FINAL",1986,"CALENDAR YEAR (JAN 1 - DEC 31)","WINTER FLOUNDER","ANNUAL",15.3,"YES","YES",11154156,7809248,14499064,14.8,"YES","YES",3446576,2446793,4446359,10.7,"YES","YES",4811273,3802253,5820294,"0%","0%","0%"
"FINAL",1987,"CALENDAR YEAR (JAN 1 - DEC 31)","WINTER FLOUNDER","ANNUAL",13.1,"YES","YES",12515107,9301728,15728486,19.2,"YES","YES",2490946,1553553,3428339,12.4,"YES","YES",5169931,3913431,6426431,"0%","0%","0%"
"FINAL",1988,"CALENDAR YEAR (JAN 1 - DEC 31)","WINTER FLOUNDER","ANNUAL",9.7,"YES","YES",8867574,7181671,10553477,13.8,"YES","YES",5846612,4265220,7428003,12.4,"YES","YES",6792239,5141453,8443024,"0%","0%","0%"
"FINAL",1989,"CALENDAR YEAR (JAN 1 - DEC 31)","WINTER FLOUNDER","ANNUAL",13,"YES","YES",8549742,6371268,10728217,24.7,"YES","YES",2509283,1294489,3724076,21.7,"YES","YES",4680974,2690062,6671886,"0%","0%","0%"
"FINAL",1990,"CALENDAR YEAR (JAN 1 - DEC 31)","WINTER FLOUNDER","ANNUAL",13.1,"YES","YES",5513872,4098130,6929614,11,"YES","YES",1896164,1487351,2304977,12.8,"YES","YES",3763384,2819227,4707542,"0%","0%","0%"
